,H2SO4,HCOOH,CCO_OH,RCO_OH,CCO_OOH,RCO_OOH,XN,XC,SO2,O1D,ALK1,BACL,PAN,PAN2,PBZN,MA_PAN,H2O2,N2O5,HONO,ALK2,ALK3,TBU_O,ALK5,ARO2,HNO4,COOH,HOCOO,BZNO2_O,MEOH,ALK4,ARO1,DCB2,DCB3,CRES,DCB1,NPHE,ROOH,BALD,PHEN,CO,MGLY,ACET,HNO3,ETHENE,GLY,BZ_O,ISOPRENE,R2O2,TERP,METHACRO,OLE1,ISOPROD,OLE2,MVK,CCHO,HCHO,RNO3,O3P,RCHO,MEK,PROD2,O3,HO2,RO2_N,MA_RCO3,C_O2,BZCO_O2,RO2_R,NO,NO2,NO3,CCO_O2,RCO_O2,OH,Hours_from_origin
76,8489447576946.359,974672405821.1975,8955101321904.152,5310994664559.654,8006600299469.705,4528400656992.733,2885314087732.697,13935503015964.9,271868813688.41928,2.7888514047651674,373544683939.4673,593337062.2828915,3100156290976.6797,2008009039947.4111,24546334119.387383,8732572452.771364,382347720182.8255,26915491098.09741,1369658201.2449288,178679610426.44946,81393465518.1779,1546.9507476533447,25319837810.480816,2012129064.9684815,24896734269.881744,55171570449.279976,277618.5102738547,2.457177952185361e-09,53087753697.405365,58211119884.70107,16869230041.769333,197774658.77547154,66945566.585696116,56881954.70788916,1525951769.4087794,306227250.90763056,70676328440.08588,819668155.2683028,40399196.92769917,15692089084609.326,1830626517.4250352,1466353276485.99,31894347701724.37,6807923464.650356,4845226698.308848,76783.0209867467,13594314.952753032,327990478.84572685,18083512.905066017,251082317.44324285,1311616285.9344115,30693419.887948286,310088891.87183166,62788096.95656638,115900799452.8698,245978816622.92517,27647329731.98401,426142.5299517945,66049344484.31439,163953575198.75925,17218293495.577156,32365964622055.145,2557814865.920824,59530249.29371676,509046.4563775205,953300194.3394843,1115728.1759765348,798474678.8859234,11058714544.496763,686894646431.3412,1728317804.1595871,305936207.0551292,143835674.4301313,40356294.303026445,77
77,8527652225139.003,979202427300.2643,8982424471207.027,5324899540176.079,8035649561678.521,4542202372621.667,2899723500275.4404,13979801702179.402,271925670016.76474,2.7935091249824446,373457785943.89954,593328983.5235907,3105361233633.9966,2008412303131.9802,24601229583.877983,8751605020.628357,381329803328.98456,27151549897.319714,1372605776.8500733,178718681250.4613,81415765995.45251,1546.799284748526,25327524311.952923,2012752605.783462,24966870217.973953,54978956245.616844,277224.9944659186,2.447507052268073e-09,53062443788.77543,58228132898.56303,16874253428.234444,197810465.87837926,66951914.11479302,56645695.471602134,1526316430.8096473,304958238.4639141,70420393589.67238,819757065.8859929,40243595.7319624,15684343440227.336,1830963851.017264,1465741680964.7534,32058260800739.887,6808095582.062248,4846225390.106816,76480.98898389815,13582575.524290293,327499661.7691714,18026407.29435417,251108466.1877027,1311380088.4653647,30689853.77925252,309634628.4638288,62831267.13827172,115815947433.21185,245986627003.9728,27695218395.600895,427150.8901120292,65919242556.36103,164043074353.2315,17222748126.267,32420019709841.1,2554111228.2715244,59453974.24623825,507983.1540198554,951080205.8731184,1113459.3441875721,796429632.8124665,11088175955.743172,689828049089.4783,1736061591.5699408,305145626.1216692,143252455.9924182,40343653.36470695,78
78,8565852918992.877,983733632952.286,9009624272428.268,5338727833537.217,8064581884969.455,4555928597129.16,2914137489464.27,14024114240939.62,271986480683.87976,2.79815144240091,373378554338.5864,593320975.5928305,3110546705260.545,2008805522084.1096,24655942832.245827,8770578031.517998,380319389984.46344,27388579123.33026,1375535294.4489636,178760327143.25366,81439176913.21371,1546.648662652288,25335545933.35405,2013402601.0123472,25036823983.099255,54787980671.96043,276835.13112417934,2.4379070334214797e-09,53038135660.66542,58245925423.763985,16879501432.237253,197847895.93840998,66958560.597785294,56411685.36741357,1526700892.7811375,303701264.40512884,70166760757.7998,819855866.6222311,40089421.23587505,15676868450069.744,1831322675.6527505,1465159629732.6897,32222177871822.477,6808349345.926756,4847279023.904412,76181.16836377152,13570999.324741142,327010784.589434,17969775.10661381,251137844.6036112,1311158679.5052838,30686655.394409828,309184139.2489742,62875095.09533487,115733053730.16374,245997075909.08987,27743355052.96319,428157.7593983976,65790736565.8562,164134671880.93555,17227444423.960617,32473896040730.227,2550414109.284008,59377898.08744567,506924.18477611494,948869534.1068298,1111198.8247926913,794394944.9016676,11117620393.258314,692763138712.1794,1743797335.6973162,304359100.48411584,142673121.76672003,40330492.247864686,79
79,8604049715772.165,988266033313.449,9036701570044.902,5352480194160.896,8093397944424.188,4569579894917.595,2928556025237.278,14068440554877.076,272051188425.58,2.802778392610558,373306879841.16125,593313037.4585235,3115712839948.3877,2009188870555.346,24710474029.10125,8789491510.946629,379316414141.8372,27626576160.576897,1378446878.1176264,178804510856.24554,81463682332.95944,1546.4988692453287,25343897890.121773,2014078673.6352453,25106596650.99509,54598624512.40902,276448.88332200993,2.4283771723486076e-09,53014815009.46526,58264486305.74338,16884970842.877516,197886924.44591692,66965501.32599239,56179894.161664225,1527104867.4285977,302456166.8454338,69915400645.77272,819964412.4742589,39936654.61959274,15669662378695.953,1831702675.571175,1464606762620.3042,32386098726020.98,6808683510.912316,4848386793.166779,75883.53660408892,13559583.640530964,326523830.31552935,17913610.51018607,251170404.92223772,1310951826.8870282,30683819.345797345,308737374.6463258,62919569.815715745,115652092349.09914,246010128929.67587,27791736060.104557,429163.1381852826,65663805575.40117,164228336835.80078,17232378924.712257,32527594027753.812,2546723643.2436037,59302018.991468444,505869.51886939415,946668148.3619807,1108946.5712912988,792370547.8645514,11147047907.211784,695699893690.6906,1751524970.6503768,303576606.9545763,142097643.39688212,40316819.49733545,80
80,8642242671928.334,992799638743.2816,9063657202354.959,5366157265575.085,8122098412207.277,4583156826394.083,2942979077704.1987,14112780566961.652,272119736790.4027,2.8073900125648663,373242654477.5633,593305168.2851489,3120859769969.475,2009562518993.2715,24764823353.681484,8808345489.563145,378320809506.9369,27865538312.75008,1381340650.173092,178851195670.43845,81489266544.80931,1546.349893474622,25352575464.79169,2014780451.436147,25176189248.86657,54410868746.26908,276066.21434973454,2.41891676186895e-09,52992467742.635025,58283804550.00506,16890658495.129938,197927527.18338442,66972731.68646686,55950292.16715464,1527528070.955373,301222786.82438415,69666284364.80153,820082560.2997646,39785277.39261299,15662723447592.654,1832103541.3357518,1464082721655.6743,32550023179090.777,6809096849.179162,4849547901.461351,75588.07167937398,13548325.797947457,326038782.8420507,17857907.766209807,251206099.9080102,1310759301.3879902,30681340.30307735,308294285.746472,62964680.47866799,115573037638.85254,246025751914.4678,27840357825.59592,430167.0267632328,65538428931.79523,164324038703.25024,17237548228.09729,32581114099767.184,2543039961.2550406,59226335.32078303,504819.12822256546,944476019.442739,1106702.540643878,790356376.357954,11176458516.231651,698638290885.021,1759244431.4921057,302798123.07131004,141525992.9602285,40302643.59207123,81
81,8680431843128.559,997334459427.9573,9090492001502.043,5379759685360.72,8150683957539.421,4596659947976.024,2957406617149.264,14157134200485.328,272192070111.16577,2.8119863387324,373185771573.3344,593297367.1210601,3125987625874.022,2009926634795.271,24818991000.27612,8827140003.21268,377332509744.01746,28105462970.504356,1384216735.6576695,178900345376.45547,81515914050.68126,1546.2017234860054,25361573997.262157,2015507566.8230708,25245602830.391293,54224694564.9116,275687.0871545453,2.40952509601125e-09,52971079972.491875,58303869304.25404,16896561263.882368,197969680.27322224,66980247.0815962,55722850.13380411,1527970223.0112824,300000967.7622215,69419383396.93108,820210168.8493513,39635271.34291255,15656049837688.229,1832524966.8444061,1463587151135.633,32713951051445.35,6809588148.309235,4850761565.204404,75294.75160724988,13537223.166260427,325555625.4327339,17802661.220110018,251244882.9924187,1310580877.0004394,30679213.02466667,307854824.4169658,63010416.3537818,115495864208.64647,246043910927.24564,27889216799.405296,431169.4257063376,65414586265.931915,164421747388.8607,17242948975.191174,32634456680012.832,2539363186.5410323,59150845.33868936,503772.983802218,942293115.5105755,1104466.687439497,788352363.7159139,11205852273.649853,701578309258.7463,1766955655.6402822,302023625.50961,140958142.23539263,40287972.905902505,82
82,8718617284248.055,1001870505380.4647,9117206793467.23,5393288085178.65,8179155246599.269,4610089812062.503,2971838614027.5767,14201501379081.488,272268133512.6588,2.816567405604367,373136125757.6225,593289633.0985457,3131096536284.6094,2010281382098.4604,24872977176.262447,8845875092.13794,376351448356.1297,28346347413.914303,1387075258.6956573,178951924280.4822,81543609573.82121,1546.0543470354905,25370888897.50723,2016259658.0481753,25314838383.56353,54040083349.846375,275311.4650110564,2.4002014829702067e-09,52950638016.31029,58324669872.792786,16902676069.666492,198013360.0181246,66988042.971125335,55497539.39119866,1528431047.487256,298790556.3123759,69174669593.22617,820347098.8818688,39486618.62776402,15649639692099.611,1832966649.7941203,1463119697701.8123,32877882168078.844,6810156214.824608,4852027008.233589,75003.55483407067,13526273.167232571,325074341.6711371,17747865.331748273,251286708.2733872,1310416331.6158464,30677432.344763797,307418943.52614623,63056766.900634706,115420547088.4786,246064572550.30078,27938309487.718227,432170.33517547965,65292257441.293785,164521433220.43787,17248577853.81703,32687622168797.62,2535693437.500744,59075547.390158825,502731.0579370224,940119405.6627223,1102238.9690108837,786358444.3502227,11235229219.979946,704519926593.4669,1774658578.6817105,301253091.4984689,140394063.35062948,40272815.70920112,83
83,8756799049339.744,1006407786439.9811,9143802398057.639,5406743090795.052,8207512942409.111,4623446966997.8545,2986275038964.0854,14245882026708.62,272347872941.9574,2.8211332527649464,373093612975.8678,593281965.2298558,3136186627924.0503,2010626921748.9631,24926782101.550323,8864550801.395971,375377558451.74713,28588189028.389317,1389916342.4257693,179005897226.20654,81572338081.41876,1545.9077534584947,25380515660.488903,2017036370.0717084,25383896896.853825,53857016648.93254,274939.311136701,2.3909452377427914e-09,52931128401.03785,58346195742.12154,16908999887.369509,198058543.28421953,66996114.90674085,55274331.65887509,1528910273.3553908,297591400.9817237,68932115093.0086,820493213.6752669,39339301.61175584,15643491118763.72,1833428293.395097,1462680010426.672,33041816358276.645,6810799876.8152485,4853343466.011997,74714.46003468521,13515473.254819363,324594915.7207625,17693514.60922684,251331530.8134169,1310265446.6055079,30675993.176220443,306986596.2619116,63103721.79747293,115347061624.98273,246087703648.8764,27987632453.687954,433169.7560807034,65171422586.98991,164623066951.80148,17254431609.2071,32740611025479.355,2532030826.63718,59000439.95429204,501693.3228538801,937954857.8206515,1100019.3421119202,784374553.1497619,11264589391.060139,707463121672.0237,1782353142.3832936,300486497.91322637,139833728.36356512,40257180.20915291,84
84,8794977191696.727,1010946312278.2457,9170279628939.086,5420125322127.388,8235757704827.099,4636731957086.736,3000715862759.5444,14290276067670.883,272431235105.96292,2.825683917067778,373058130466.99884,593274362.7445465,3141258025867.927,2010963411619.2039,24980406010.009834,8883167180.832808,374410773101.38104,28830985166.104412,1392740112.1209223,179062229550.4419,81602084741.59831,1545.761931079583,25390449826.545082,2017837350.9153068,25452779341.667236,53675476205.27672,274570.5887692743,2.3817556824256427e-09,52912537850.56906,58368436528.0213,16915529726.717606,198105206.99782184,67004458.45534149,55053199.1502165,1529407632.3146763,296403353.12390804,68691692433.76579,820648377.7336241,39193302.99131832,15637602192805.158,1833909604.0067706,1462267740898.748,33205753455971.676,6811517974.744109,4854710184.384882,74427.44609052781,13504820.92880126,324117331.3829448,17639603.666340023,251379306.03883976,1310128005.9758282,30674890.49239035,306557736.7636547,63151270.7475369,115275383435.03612,246113271423.1281,28037182310.564713,434167.6890862097,65052062108.24441,164726619754.5696,17260507028.96512,32793423677785.477,2528375460.7495465,58925521.45415172,500659.7509814642,935799439.0904081,1097807.7637085677,782400624.6857917,11293932838.363092,710407873685.0963,1790039287.4164047,299723821.5174806,139277109.38504726,40241074.501424074,85
85,8833151763837.236,1015486092399.144,9196639293679.803,5433435393295.987,8263890190533.46,4649945322606.502,3015161056386.492,14334683426624.7,272518167486.44153,2.8302194357387016,373029576768.3359,593266824.7628552,3146310853197.4287,2011291006435.697,25033849147.04439,8901724284.218224,373451025540.0783,29074733087.324436,1395546690.117773,179120887094.3805,81632834938.83218,1545.6168689243061,25400687003.867004,2018662254.2180734,25521486631.982056,53495444023.31725,274205.2613782798,2.3726321538095453e-09,52894853288.63954,58391381998.61964,16922262641.696844,198153328.488825,67013069.25540269,54834114.59611394,1529922860.2634294,295226266.8479306,68453374605.5477,820812457.8630705,39048605.775649734,15631970958803.227,1834410291.43352,1461882543277.3245,33369693298608.605,6812309367.263343,4856126419.1764,74142.49234233938,13494313.731087333,323641573.1768668,17586127.208539106,251429990.01944047,1310003797.196758,30674119.341133643,306132319.90131015,63199403.68530013,115205488486.25677,246141243315.97534,28086955705.382103,435164.1346671129,64934156694.06342,164832063207.6915,17266800950.777298,32846060557741.805,2524727443.8570595,58850790.45817039,499630.316276536,933653118.0033959,1095604.1938916766,780436595.2772303,11323259586.670223,713354160349.7283,1797716954.4867158,298965039.7477577,138724178.94635826,40224506.60414799,86
86,8871322817522.877,1020027136141.4879,9222882193755.4,5446673912657.811,8291911052956.338,4663087599792.1,3029610590992.2593,14379104028561.943,272608618321.79266,2.83473984818278,373007851707.68463,593259350.4530444,3151345231257.0093,2011609858047.106,25087111770.599556,8920222169.791553,372498249015.6112,29319430179.148575,1398336200.9906693,179181836190.99838,81664574264.3511,1545.4725559816811,25411222859.894295,2019510738.1286871,25590019708.816048,53316902291.7661,273843.2922749901,2.363573990194505e-09,52878061834.12876,58415022063.90518,16929195726.712816,198202885.3579307,67021942.984482564,54617051.07799287,1530455696.6306577,294059998.1046716,68217134917.66296,820985322.7043884,38905193.187054425,15626595433015.41,1834930070.977676,1461524074347.026,33533635727450.88,6813172928.633999,4857591436.249934,73859.57817907339,13483949.236938655,323167625.3641006,17533079.999797925,251483539.57987583,1309892610.5182154,30673674.832460415,305710301.0378012,63248110.63046283,115137353011.59584,246171587074.52594,28136949333.749516,436159.09388813237,64817687290.1989,164939369296.11676,17273310253.320103,32898522122647.324,2521086873.001074,58776245.49992993,498604.99174897175,931515860.657755,1093408.5903836752,778482400.3492684,11352569684.86926,716301961486.4906,1805386088.820578,298210129.2352234,138174909.31643632,40207484.444856755,87
87,8909490403726.623,1024569452678.0338,9249009124481.256,5459841482805.903,8319820942118.195,4676159320783.229,3044064437891.942,14423537798819.28,272702536639.0304,2.8392451928306106,372992856413.71954,593251938.8143167,3156361279518.246,2011920115235.155,25140194149.13166,8938660899.767464,371552376514.3465,29565073841.551937,1401108770.3735871,179245043688.3835,81697288542.42894,1545.3289807636143,25422053147.50459,2020382468.5234818,25658379494.830906,53139833322.904,273484.64495746867,2.354580536477161e-09,52862150803.76058,58439346809.263016,16936326129.085482,198253855.5248126,67031075.390725195,54401982.155771814,1531005885.8825462,292904405.42541146,67982946878.28441,821166842.7890147,38763048.74506588,15621473605721.264,1835468661.04362,1461191993593.7737,33697580588607.082,6814107555.027731,4859104511.259942,73578.68319418102,13473725.074727714,322695472.0480167,17480456.895672515,251539912.3436059,1309794240.8490946,30673552.18327876,305291636.4338495,63297381.846478485,115070953690.0817,246204271043.8427,28187159960.95822,437152.5678426216,64702635050.60991,165048510416.49368,17280031870.35492,32950808818518.582,2517453838.4369802,58701885.11145956,497583.75029703305,929387631.884728,1091220.9103450843,776537974.9079916,11381863198.272102,719251257784.6376,1813046636.147397,297459066.32761884,137629272.72721434,40190015.833663456,88
88,8947654572676.088,1029113051020.0192,9275020875077.277,5472938700629.27,8347620504656.806,4689161013652.938,3058522568575.7397,14467984663087.15,272799872210.55206,2.843735507616704,372984493298.5938,593244589.1402595,3161359115802.31,2012221923822.5786,25193096563.033577,8957040540.5374,370613341112.5368,29811661378.75594,1403864521.5631251,179310476919.06256,81730963799.63266,1545.1861323330427,25433173668.110416,2021277113.877738,25726566858.4988,52964219640.43491,273129.2830463107,2.3456511505951718e-09,52847107704.470634,58464346454.3668,16943651032.93959,198306217.23336518,67040462.27120357,54188881.86378302,1531573175.4818285,291759349.91229415,67750784435.43699,821356890.9618809,38622156.26461976,15616603443398.191,1836025784.7755451,1460885963268.6604,33861527732430.54,6815112155.978917,4860664930.280632,73299.78739147373,13463638.906893328,322225097.9345827,17428252.840490714,251599066.3908287,1309708485.1218882,30673746.65491871,304876283.0346381,63347207.68124945,115006267432.81953,246239263689.56415,28237584398.641926,438144.55734587973,64588981402.50225,165159459370.49405,17286962778.531,33002921085611.35,2513828427.9706864,58627707.937985174,496566.5662761113,927268397.857793,1089041.1139445156,774603255.5027679,11411140169.711706,722202028525.4546,1820698541.66439,296711828.04354036,137087241.82843393,40172108.50208235,89
89,8985815373858.688,1033657940019.1023,9300918228681.88,5485966157350.435,8375310383804.918,4702093202417.972,3072984954708.772,14512444547416.0,272900575548.94296,2.848210834387359,372982666053.2681,593237300.5996046,3166338856227.7354,2012515426780.5276,25245819303.914696,8975361162.358444,369681076170.32495,30059190240.876904,1406603579.9555807,179378103696.79752,81765586265.58276,1545.0440005699613,25444580281.60846,2022194347.3816192,25794582711.3018,52790043988.52176,272777.1702945262,2.3367851935071954e-09,52832920230.913,58490011358.08097,16951167662.012573,198359948.96250847,67050099.47987447,53977724.55279009,1532157316.4895887,290624694.3094739,67520621906.020226,821555341.313385,38482499.74457145,15611982890539.197,1836601168.0173683,1460605648411.5942,34025477013645.18,6816185656.199691,4862271990.277262,73022.87085725582,13453688.423361765,321756487.7344894,17376462.823015,251660960.3118828,1309635142.9074156,30674253.556440122,304464198.10285217,63397578.61335195,114943271392.40451,246276533825.16968,28288219492.411938,439135.0639787143,64476708024.688446,165272189349.11758,17294100000.71593,33054859409543.28,2510210724.746678,58553712.632886544,495553.41319171607,925158122.656812,1086869.1592311775,772678178.195571,11440400656.562193,725154254948.0364,1828341756.4088128,295968390.7019331,136548789.05829602,40153770.11096772,90
90,9023972856037.684,1038204128369.6027,9326701962391.842,5498924438574.985,8402891219339.925,4714956407035.553,3087451568127.5596,14556917378206.76,273004597890.9307,2.8526712113191226,372987279638.0369,593230072.4358453,3171300615159.252,2012800764287.9236,25298362673.915367,8993622839.486004,368755515133.8825,30307657702.655045,1409326068.164054,179447892305.68484,81801142366.58165,1544.9025745588792,25456268906.291218,2023133847.2408373,25862427871.64008,52617289310.98804,272428.270571453,2.3279820404158676e-09,52819576262.98482,58516332014.37037,16958873278.799164,198415029.49408063,67059982.90421851,53768485.115762115,1532758063.463507,289500304.3846264,67292433969.964294,821762069.8297665,38344063.53754166,15607609871441.057,1837194541.198152,1460350716922.2073,34189428290707.508,6817326996.038108,4863924997.363937,72747.9141244726,13443871.366676051,321289626.50473547,17325081.94846849,251725553.58302346,1309574017.3719566,30675068.296809535,304055339.9670614,63448485.26656652,114881943102.50186,246316050535.3053,28339062138.85452,440124.08859260037,64365796855.61245,165386673944.65717,17301440599.648052,33106624233403.184,2506600807.9017005,58479897.92120273,494544.2663378074,923056772.1315728,1084705.0078666497,770762680.4788243,11469644697.935413,728107916351.0519,1835976227.3777108,295228731.48808426,136013887.36741433,40135008.20731992,91
91,9062127067219.06,1042751624606.9176,9352372847258.838,5511814124320.761,8430363647497.147,4727751143383.05,3101922380837.9023,14601403082204.018,273111891230.54092,2.857116678714828,372998240291.49365,593222903.7009621,3176244505095.429,2013078073636.6958,25350726984.234474,9011825649.414644,367836591388.926,30557061163.309635,1412032109.773647,179519811524.3339,81837618752.37798,1544.76184358399,25468235541.502037,2024095298.5688202,25930103180.265102,52445938718.05187,272082.54792410973,2.319241068528507e-09,52807063870.84703,58543299085.2012,16966765196.391914,198471437.94096702,67070108.50779442,53561138.792252645,1533375175.7551377,288386047.63121116,67066195550.434654,821976954.8614995,38206832.19485531,15603482292677.633,1837805639.4386392,1460120839591.429,34353381425456.34,6818535136.865297,4865623264.261536,72474.89780145758,13434185.517357564,320824499.1478597,17274105.376849297,251792806.21927574,1309524915.5848787,30676186.35193331,303649667.47737366,63499918.44703739,114822260437.07867,246357783470.49173,28390109285.21511,441111.6326076753,64256230082.77844,165502887141.50482,17308981686.455723,33158216024910.6,2502998750.171384,58406262.515668854,493539.1000696629,920964309.8691204,1082548.6192451771,768856699.0674455,11498872355.404964,731062994047.6024,1843601905.8007162,294492826.8575134,135482509.47917166,40115830.239107415,92
92,9100278054698.848,1047300437113.1423,9377931648300.385,5524635789052.963,8457728300985.442,4740477923285.363,3116397365021.203,14645901586533.031,273222408271.7397,2.861547276988687,373015455509.57007,593215793.7759552,3181170636960.945,2013347489403.5022,25402912556.56914,9029969673.385756,366924238734.1754,30807398021.969074,1414721829.6157112,179593830592.32104,81875002263.27837,1544.6217973219916,25480476231.057404,2025078388.8909774,25997609477.8987,52275975534.20706,271739.9664689557,2.310561663093407e-09,52795371303.47376,58570903357.73681,16974840761.981203,198529153.65596122,67080472.29684806,53355661.217859924,1534008415.447267,287281793.76629925,66841881993.528786,822199876.189689,38070790.520387456,15599598044448.684,1838434200.3591053,1459915690156.1492,34517336284262.67,6819809051.9844475,4867366119.789673,72203.80272773998,13424628.686480489,320361090.70272964,17223528.341863587,251862678.77403563,1309487646.4298887,30677603.2548525,303247140.06740403,63551869.077492535,114764201509.67409,246401702386.4516,28441357927.590923,442097.69749509555,64147990127.17283,165620803307.12314,17316720421.968254,33209635253092.926,2499404621.613263,58332805.15689418,492537.8890570958,918880699.1214682,1080399.9532049296,766960171.0411236,11528083691.681892,734019469571.9542,1851218744.0264273,293760653.2900296,134954628.2402343,40096243.57387377,93
93,9138425865077.047,1051850574119.1913,9403379124557.475,5537390001741.661,8484985808958.837,4753137254522.374,3130876493033.0894,14690412818670.158,273336102414.52594,2.865963048564267,373038834035.58154,593208741.8342482,3186079120076.859,2013609143558.4822,25454919722.51286,9048054996.032574,366018391188.24524,31058665614.037632,1417395348.9873946,179669919200.8403,81913279925.5308,1544.4824263446797,25492987069.050236,2026082809.673618,26064947547.131863,52107383289.72455,271400.4907348261,2.3019432223576177e-09,52784486987.40366,58599135743.32325,16983097357.580225,198588156.32640395,67091070.33238068,53152028.427364364,1534657547.7697315,286187414.61093557,66619468984.598976,822430715.2004228,37935923.55830709,15595955002239.668,1839079965.5991838,1459734945325.0947,34681292736924.707,6821147727.953018,4869152897.086765,71934.6101476877,13415198.71586308,319899387.06611276,17173346.145106137,251935132.20074993,1309462021.188323,30679314.579627264,302847717.6497748,63604328.14468807,114707744699.06648,246447777397.5067,28492805093.1823,443082.28472992603,64041059668.41429,165740397193.8195,17324653998.297337,33260882410282.78,2495818490.2042627,58259524.737151414,491540.60937365016,916805904.6519537,1078258.9724695808,765073035.2607962,11557278736.963718,736977323013.4646,1858826695.865735,293032187.95777726,134430216.93641335,40076255.51163714,94
94,9176570544226.244,1056402043702.9857,9428716029099.598,5550077325894.907,8512136796934.677,4765729640811.926,3145359737394.5615,14734936706445.953,273452927786.3166,2.870364031109076,373068285866.63104,593201746.976807,3190970061925.5337,2013863165352.014,25506748821.815765,9066081705.365688,365118982765.00464,31310861297.332233,1420052791.3246648,179748047515.78934,81952438979.33672,1544.3437191124387,25505764232.37878,2027108260.6503959,26132118166.05515,51940145677.0542,271064.0851134663,2.2933851449668233e-09,52774399531.546394,58627987315.77159,16991532414.828531,198648425.81768748,67101898.72028591,52950216.901997015,1535322342.737855,285102784.4114074,66398932462.480865,822669355.4011481,37802216.6450768,15592551028771.408,1839742681.023088,1459578284823.0215,34845250656267.71,6822550173.082497,4870982938.62637,71667.30133948839,13405893.509316461,319439373.1357119,17123554.18988082,252010128.73282784,1309447856.5119312,30681316.029222663,302451361.3045523,63657286.92777906,114652868793.8076,246495979130.22507,28544447867.73045,444065.39556242735,63935421602.60675,165861643923.77585,17332779655.866726,33311957933668.695,2492240415.268306,58186419.9856876,490547.2361682918,914739888.746288,1076125.637358367,763195228.904953,11586457570.689146,739936536474.849,1866425713.0262208,292307407.2976716,133909248.62414028,40055873.194849126,95
95,9214712137332.48,1060954853794.7152,9453943109030.139,5562698319590.711,8539181886815.205,4778255581839.998,3159847070804.6987,14779473178070.209,273572839201.07065,2.874750268661011,373103722234.28424,593194808.6901038,3195843568481.238,2014109681440.835,25558400203.34496,9084049892.526876,364225948000.04004,31563982500.737453,1422694279.3680952,179828186148.77988,81992466848.93839,1544.2056666701196,25518803937.263577,2028154442.3294265,26199122128.408924,51774246606.12988,270730.7144616344,2.284886840045851e-09,52765097716.81814,58657449268.814,17000143397.557045,198709942.4252075,67112953.62988326,52750203.397467606,1536002572.8947828,284027778.8309922,66180248753.36999,822915681.8945692,37669655.26451544,15589383975671.5,1840422096.216463,1459445391404.3806,35009209919338.68,6824015406.150741,4872855601.246463,71401.85788119488,13396710.975642776,318981034.86374056,17074147.905064773,252087630.3589042,1309444969.2542398,30683603.303329322,302058032.05096036,63710736.70057171,114599552768.7195,246546278354.6747,28596283374.127422,445047.0319399325,63831059098.91192,165984518996.30896,17341094678.31845,33362862334284.156,2488670456.791635,58113489.81649783,489557.745180243,912682614.1524954,1073999.9093961762,761326690.695568,11615620241.211853,742897091808.4348,1874015753.6719978,291586288.000098,133391696.5978932,40035103.7423013,96
96,9252850688889.95,1065509012177.3135,9479061105545.48,5575253535535.288,8566121696845.028,4790715573262.414,3174338466129.91,14824022162106.021,273695792164.5877,2.8791218011374973,373145055600.33026,593187926.0250319,3200699744040.987,2014348815957.2695,25609874224.385212,9101959651.652353,363339221619.205,31818026544.00343,1425319934.2076595,179910306161.62323,82033351153.08441,1544.0682587709994,25532102466.181347,2029221062.112311,26265960163.104164,51609670180.040184,270400.3436806668,2.27644772529312e-09,52756570498.54348,58687512935.89047,17008927810.900217,198772686.63501263,67124231.26798125,52551965.147453226,1536698014.7083101,282962276.14780873,65963394526.51793,823169581.520872,37538225.213109314,15586451684767.598,1841117963.5327802,1459335950898.3364,35173170406130.92,6825542463.154482,4874770246.115904,71138.26163368064,13387649.081210976,318524358.0603703,17025122.82611278,252167600.17141426,1309453180.8577871,30686172.20986443,301667692.00443757,63764668.92614329,114547775958.6525,246598646213.49753,28648308784.95143,446027.19525133434,63727955541.805275,166108998285.13522,17349596394.798786,33413596075423.766,2485108669.2486753,58040733.12755883,488572.11289789143,910634043.9225959,1071881.7514502206,759467359.722924,11644766803.021208,745858970328.4327,1881596772.3898315,290868807.05257785,132877534.40385473,40013954.142129056,97
97,9290986242707.902,1070064526488.1953,9504070753904.355,5587743521078.493,8592956841551.13,4803110106697.819,3188833896409.593,14868583587484.773,273821742867.6238,2.8834786702452684,373192199648.7518,593181098.3194451,3205538691353.2153,2014580690513.843,25661171250.205673,9119811080.012348,362458738605.14624,32072990912.870285,1427929880.3450594,179994379061.8346,82075079702.22272,1543.9314851167878,25545656158.70266,2030307831.3604896,26332633052.070587,51446400647.12249,270072.9378320566,2.2680672179294317e-09,52748807001.902985,58718169785.20883,17017883198.77315,198836639.19062892,67135727.90791318,52355479.656798914,1537408448.0575533,281906156.0939785,65748346661.002235,823430942.894147,37407912.45240633,15583751989669.797,1841830040.503155,1459249652239.0332,35337132000800.73,6827130395.293034,4876726246.240968,70876.49443290294,13378705.819374304,318069328.09150475,16976474.53326831,252250001.7724351,1309472315.1623719,30689018.6089544,301280303.6846954,63819075.22784423,114497517954.21213,246653054322.15894,28700521316.521126,447005.88752707595,63626094532.938194,166235058024.89233,17358282169.1541,33464159641102.445,2481555101.708518,57968148.73281685,487590.3144500908,908594138.2736759,1069771.123164609,757617173.6627334,11673897344.742563,748822156064.6168,1889168728.2417355,290154940.5146573,132366735.27860093,39992431.28724885,98
