,H2SO4,HCOOH,CCO_OH,RCO_OH,CCO_OOH,RCO_OOH,XN,XC,SO2,O1D,ALK1,BACL,PAN,PAN2,PBZN,MA_PAN,H2O2,N2O5,HONO,ALK2,ALK3,TBU_O,ALK5,ARO2,HNO4,COOH,HOCOO,BZNO2_O,MEOH,ALK4,ARO1,DCB2,DCB3,CRES,DCB1,NPHE,ROOH,BALD,PHEN,CO,MGLY,ACET,HNO3,ETHENE,GLY,BZ_O,ISOPRENE,R2O2,TERP,METHACRO,OLE1,ISOPROD,OLE2,MVK,CCHO,HCHO,RNO3,O3P,RCHO,MEK,PROD2,O3,HO2,RO2_N,MA_RCO3,C_O2,BZCO_O2,RO2_R,NO,NO2,NO3,CCO_O2,RCO_O2,OH,Hours_from_origin
61,8100352565583.497,852121991601.2932,8552263056596.069,5113743132476.838,7714501486279.178,4425604417755.49,2527362796814.716,12836283263977.365,278785747351.3538,2.6729124321304285,330157241356.34656,614782212.4845572,2913987156536.966,1947062655478.8533,22776830122.34379,9782998590.148388,405777391620.7479,22025932964.056313,1295262952.1335878,127654353168.83159,90977666870.89313,1738.8614197684076,20364285160.76835,2086397322.3308105,23344331593.419838,58640541607.67078,292819.4708226831,2.539092635813961e-09,60369685100.21277,55961090324.93466,17009716843.63818,201326009.53084177,68473938.11433193,60591327.28671944,1557245011.661619,320317241.0409135,75618524738.44022,804729172.9537585,36048293.20928385,15911854663255.355,1894112352.9710007,1323778682785.356,28586831219833.344,12862384599.312534,4015432370.6598496,79338.36097222148,27165151.795215517,318516513.86143756,16214826.125365494,292206539.95312715,2269199854.3148155,39397500.66490044,308820148.59785974,79719428.55116963,116825093345.71881,251395433548.77374,24501361045.110966,402780.97318315646,67977404694.14542,172805848842.91556,15717934407.96077,31020436970592.96,2637903173.7749653,55750810.21996041,627617.1464863331,983849026.1315821,1139265.9995923797,834973582.9080036,10478810788.96888,624565420618.718,1554105390.027383,316341285.704321,153475798.76141277,40495150.23945986,62
62,8139661442862.104,856314871426.7307,8581515993843.27,5129085939458.939,7745511761548.133,4440815408764.643,2540886632817.082,12877905583185.39,278791915748.21313,2.6777952012139616,329932349271.43555,614774158.5085872,2919702239385.0977,1947875288277.453,22833427870.022545,9806816622.596996,404728999459.78076,22233476082.721367,1298444447.1673918,127657052702.5062,90976547966.52274,1738.667825772196,20364172101.7129,2086398681.5149083,23418785596.610565,58434147657.37463,292428.6528898699,2.528649409043856e-09,60335692172.60361,55963178363.55554,17010047343.334055,201326697.76317954,68473730.74392328,60316450.751736805,1557175207.2674484,318867877.3038256,75332706132.18852,804616864.806939,35897050.85302444,15904058856445.66,1893982886.0118394,1323508932189.9521,28744854930456.42,12859683251.778862,4015619955.1049623,79012.2657167482,27136164.33274077,318065457.8721291,16159321.413202917,292160819.10912794,2268245273.371481,39394709.43055081,308316660.5627818,79722847.79953359,116709264914.98569,251386852325.40125,24538629290.5777,403794.47986232466,67823500238.4548,172847292042.2686,15717416021.559267,31077103858922.87,2634471555.770289,55677836.51768474,626324.0670749671,981639565.9763718,1136976.1315061334,832811059.2177321,10507649534.617096,627373211063.3251,1561728984.0538821,315542068.85008,152852465.75001904,40493256.28199144,63
63,8178969161659.73,860510036445.9186,8610640742328.498,5144345158575.119,7776403621045.425,4455945384710.667,2554415359653.7188,12919542435287.79,278799242626.053,2.682662406814838,329716333161.22125,614766174.317616,2925391567162.0825,1948667501804.8774,22889797052.837006,9830540199.818876,403685697079.6617,22441988908.71127,1301608646.0069585,127660562939.70406,90977130481.37871,1738.4808954007935,20364361754.120544,2086432148.625775,23493015912.028336,58229285170.922516,292039.95187640615,2.518283886397105e-09,60301878380.88294,55966081044.68013,17010626337.685852,201329239.2516533,68473869.31851128,60044308.72196631,1557128225.3406842,317432774.43346614,75049212708.82556,804515321.4607463,35747259.58848043,15896464936339.762,1893878628.913856,1323248422272.477,28902899497829.18,12857154835.033567,4015835724.605128,78688.59403913915,27107560.205751527,317615486.75902015,16104289.753076246,292119325.4070958,2267321717.8150916,39392445.6276049,307817298.4136163,79727224.56891334,116595329550.71626,251380353073.92664,24576164532.389595,404806.5421861254,67671223611.841774,172890927288.7483,15717144473.835365,31133590125536.21,2631036910.7393007,55605115.467426404,625034.5831692107,979437106.06583,1134691.7975128987,830658192.9841049,10536473381.877186,630183038828.3527,1569347279.6648135,314746160.42042357,152232612.1096907,40490770.80387324,64
64,8218275335904.883,864707478823.5464,8639638033332.083,5159521404909.96,7807177556027.979,4470994830460.888,2567948938818.2617,12961193718768.2,278808114056.3673,2.6875139686833345,329509045203.17236,614758257.3244336,2931054941405.041,1949439837483.654,22945941718.400864,9854171751.660938,402647617052.4418,22651467269.832794,1304755599.8905764,127665031792.1362,90979307898.17139,1738.2989256177798,20364851756.777657,2086497360.092345,23567023697.526184,58025933008.94826,291653.37256205885,2.507995384164936e-09,60268359291.51809,55969790974.02335,17011452259.075972,201333618.60977095,68474350.6001709,59774867.95493673,1557103871.8551126,316011771.4825168,74768025270.56717,804424458.0981212,35598901.532719955,15889072723303.398,1893799345.4782486,1322997366676.4258,29060964695004.75,12854798136.682762,4016082327.431516,78367.32465122102,27079335.001823895,317166573.42601156,16049726.567554343,292082018.4691354,2266428805.200015,39390704.96503635,307322038.452768,79732550.41459829,116483280129.44307,251375918009.78723,24613960961.66123,405817.14576628705,67520561546.93984,172936802231.64417,15717117200.676313,31189894839096.44,2627599564.5744457,55532638.52391966,623748.8345559996,977241536.4085104,1132413.1879102131,828514964.9755445,10565282687.918608,632994874069.9497,1576960070.413399,313953521.47562706,151616245.48564824,40487699.22404426,65
65,8257579635446.441,868907193472.5786,8668508591949.918,5174615291276.093,7837834057026.967,4485964232214.153,2581487332568.116,13002859334291.736,278818860190.27527,2.6923498184728962,329310341269.96204,614750405.7888737,2936692220636.9365,1950192804497.6655,23001865590.152874,9877713485.453144,401614861585.0427,22861907004.64262,1307885353.8086405,127670583555.63354,90983000163.67749,1738.1207026748841,20365639759.697613,2086593965.2796311,23640810020.345474,57824072905.338135,291268.9229376285,2.4977832343611387e-09,60235234167.55458,55974301613.7287,17012523537.921831,201339821.01183778,68475171.55152865,59508095.60151148,1557101957.1430569,314604708.00133324,74489126138.96799,804344192.0989342,35451959.08649044,15881881991833.23,1893744808.008668,1322755969814.436,29219050271492.03,12852611901.85793,4016361979.3562393,78048.43674816152,27051484.359897465,316718701.1718564,15995627.266592056,292048858.18062574,2265566160.4835415,39389483.11429219,306830855.1724719,79738816.85208596,116373109915.51042,251373532852.2309,24652014352.630444,406826.27734696545,67371501923.27361,172984944259.65698,15717331901.499262,31246017206409.438,2624159833.42607,55460399.25966987,622466.9457297777,975052774.8810825,1130140.4782194262,826381364.5760853,10594077732.952595,635808685478.489,1584567157.896022,313164120.00436467,151003371.35901728,40484046.9942155,66
66,8296881778681.875,873109177648.4536,8697253137975.695,5189627428173.273,7868373614309.539,4500854077198.859,2595030503902.0674,13044539184640.182,278831762630.3079,2.6971698991448294,329120080749.52747,614742618.5579975,2942303313597.758,1950926884986.0125,23057572099.994236,9901167406.795448,400587509385.4721,23073304039.318985,1310997951.2731998,127677322294.41,90988146090.60922,1737.9453614796957,20366723374.25408,2086721620.8547685,23714375914.851833,57623688624.67349,290886.61270481104,2.4876467732994382e-09,60202588102.62911,55979606781.12163,17013838548.79676,201347831.63360518,68476329.19836587,59243959.05266987,1557122290.9381447,313211423.47667396,74212498311.41507,804274440.2892915,35306414.859421864,15874892475641.713,1893714790.7461267,1322524427957.5781,29377155953503.062,12850594816.001747,4016676521.4670105,77731.9096547998,27024003.929380722,316271860.3877865,15941987.234856695,292019804.2696994,2264733412.66522,39388775.65724076,306343721.2233098,79746015.2463981,116264812012.42902,251373185577.11572,24690321476.69736,407833.9249873739,67224033107.97491,173035366558.22455,15717786404.533865,31301956565513.13,2620718023.689504,55388392.639069326,621189.0264305789,972870760.3860363,1127873.826978128,824257384.6329376,10622858750.52524,638624441836.8114,1592168353.258718,312377929.31207407,150393993.02310133,40479819.65702008,67
67,8336181526212.628,877313430602.7852,8725872386582.498,5204558423713.608,7898796718236.535,4515664853391.087,2608578416530.223,13086233174619.445,278847060775.02026,2.701974164341065,328938126363.1421,614734894.8185921,2947888173256.294,1951642537780.499,23113064417.1671,9924535338.708315,399565620752.3454,23285654380.05874,1314093436.006897,127685334710.76688,90994697947.71187,1737.7722849466543,20368100144.684452,2086879987.0765982,23787722392.131245,57424765377.79022,290506.45242802287,2.4775853410990085e-09,60170493858.955734,55985700343.95229,17015395578.755901,201357635.37472922,68477820.56196654,58982425.90151693,1557164679.3997371,311831757.30254805,73938124983.42438,804215117.5214276,35162251.63552031,15868103870865.879,1893709066.432574,1322302929787.2168,29535281445376.99,12848745491.612293,4017027470.149889,77417.72281088511,26996889.336300198,315826046.60850143,15888801.831270559,291994816.00696063,2263930192.183917,39388578.04550813,305860607.44402945,79754136.7101894,116158378985.80154,251374865551.99634,24728879713.91092,408840.0779686254,67078143562.92172,173088072323.6001,15718478586.58908,31357712378399.188,2617274433.637158,55316614.60215511,619915.1733954886,970695449.0803837,1125613.377690666,822143019.2035494,10651625928.56945,641442111877.206,1599763477.079704,311594927.3349805,149788111.8850203,40475022.8858958,68
68,8375478675348.539,881519953285.7828,8754367048836.551,5219408883519.879,7929103859521.445,4530397049245.0,2622131034839.0547,13127941210951.594,278864957314.5761,2.7067625773673862,328764343993.5395,614727233.9685591,2953446791419.6675,1952340201160.8123,23168345473.527832,9947818939.021736,398549241371.8563,23498954170.18788,1317171854.6126332,127694692598.77487,91002617610.28915,1737.6010326665773,20369767537.285797,2087068726.1754184,23860850478.223846,57227289400.81058,290128.45273827604,2.4675982746167254e-09,60139013459.10803,55992576067.52135,17017192815.209797,201369216.66421014,68479642.60199752,58723463.88122825,1557228923.7794058,310465548.60625005,73665989216.15515,804166135.7389438,35019452.3461633,15861515837940.637,1893727404.428495,1322091656621.3506,29693426431790.47,12847062469.048677,4017416061.119302,77105.855555983,26970136.17922275,315381258.6515349,15836066.386933388,291973852.14061785,2263156130.7024136,39388885.60528102,305381482.98192453,79763172.09287615,116053802697.65729,251378562960.95,24767686803.490425,409844.7268847552,66933821617.201515,173143057691.3957,15719406327.62685,31413284219215.004,2613829352.4746437,55245061.69634449,618645.470552802,968526809.7437608,1123359.2575163792,820038260.8583398,10680379435.986835,644261665577.1187,1607352359.930522,310815095.3900075,149185727.3867032,40469662.48801483,69
69,8414773055348.758,885728748091.2114,8782737832097.619,5234179410614.987,7959295529432.523,4545051153445.578,2635688323854.6104,13169663202159.795,278885622989.822,2.7115351108770054,328598602519.3893,614719635.5470562,2958979193926.73,1953020294912.8223,23223417985.92987,9971019716.288696,397538405242.8336,23713199664.468903,1320233256.5233798,127705454940.22314,91011873815.36966,1737.4312901596857,20371722939.643158,2087287500.6344466,23933761207.396538,57031247674.139275,289752.6239874093,2.4576849104882354e-09,60108199566.04791,56000227527.91905,17019228343.914848,201382559.4236397,68481792.2021969,58467040.89358564,1557314819.8047974,309112636.5050232,73396073806.8901,804127403.7989545,34878000.06497264,15855128002817.072,1893769569.7072814,1321890782449.5747,29851590580341.574,12845544218.841774,4017843287.0881777,76796.28722122905,26943740.020389885,314937497.8486718,15783776.212626334,291956870.8125072,2262410859.45368,39389693.529274404,304906315.4361334,79773111.97268447,115951074186.40323,251384268357.03607,24806740678.952408,410847.8635186452,66791055332.811356,173200313781.56073,15720567483.763065,31468671770586.625,2610383061.9472213,55173730.92822908,617379.9906862885,966364821.9824998,1121111.579888944,817943100.369376,10709119415.024256,647083073604.8748,1614934841.8785868,310038417.8898207,148586837.31950176,40463744.416166924,70
70,8454064523285.852,889939818636.7329,8810985440324.027,5248870605304.496,7989372219922.445,4559627654669.352,2649250249205.8887,13211399058455.586,278909200728.19543,2.7162917458088573,328440773666.4881,614712099.1626849,2964485436348.163,1953683221971.7588,23278284476.293663,9994139044.266602,396533136786.1843,23928387254.842632,1323277695.05255,127717669704.38171,91022440207.76494,1737.262832585296,20373963664.267357,2087535973.0927434,24006455638.52221,56836627704.05441,289378.97591542616,2.447844582084742e-09,60078096683.03993,56008648083.646675,17021500153.84779,201397647.01759914,68484266.15962377,58213124.99870276,1557422157.810929,307772860.1531,73128361157.0347,804098827.4587309,34737878.00255093,15848939957597.332,1893835322.8463216,1321700473864.7725,30009773544217.11,12844189148.047287,4018309931.5650663,76488.99703953543,26917696.389492363,314494767.0321206,15731926.60027793,291943829.63988864,2261694010.0413485,39390996.89038251,304435071.04304314,79783946.68064857,115850183659.14954,251391972457.4583,24846039365.53899,411849.48082962935,66649832447.85124,173259828120.04974,15721959873.575632,31523874811302.75,2606935835.5803876,55102619.57213193,616118.796075737,964209473.3882864,1118870.4444076414,815857525.4629247,10737845997.102497,649906308003.0977,1622510772.3406544,309264881.5286354,147991437.8016271,40457274.753707305,71
71,8493352960456.8955,894153169575.7349,8839110574328.28,5263483065069.783,8019334423750.988,4574127041379.078,2662816777090.235,13253148691630.797,278935809232.619,2.721032470941798,328290731865.6219,614704624.4596546,2969965600140.402,1954329369733.2058,23332947289.587322,10017178174.985235,395533452638.28766,24144513427.270386,1326305226.6249676,127731375385.97383,91034293945.46013,1737.095499112603,20376486951.269463,2087813805.5497193,24078934840.382214,56643417405.96413,289007.51754250866,2.4380766235808138e-09,60048742197.47851,56017830863.81183,17024006142.856071,201414462.3116099,68487061.18285313,57961684.46297921,1557550722.8778625,306446059.08284724,72862833316.31366,804080309.4743946,34599069.517767414,15842951260992.34,1893924419.7992709,1321520889948.688,30167974964594.93,12842995605.211565,4018816597.0294776,76183.96426730673,26892000.784622096,314053070.3028499,15680512.834011251,291934685.6276926,2261005213.5708303,39392790.646014236,303967714.8118669,79795666.29201478,115751120476.04266,251401665882.5146,24885580908.569077,412849.57277174515,66510140364.09299,173321585631.06348,15723581274.544914,31578893211136.73,2603487940.410348,55031725.1418892,614861.9400714715,962060758.868783,1116635.9394222,813781521.3925917,10766559291.20914,652731341368.6095,1630080009.142357,308494475.24253035,147399523.608874,40450259.715134464,72
72,8723438143756.116,933868856184.0028,8518694773423.133,5101468499005.105,7731516039388.361,4382239154902.669,2596308361417.217,13043043092791.266,284723401108.52783,2.746939858831322,356461745343.34076,442754951.754363,2968328575862.7515,1923928347842.163,23140458013.976856,8925177849.266459,378137990788.2565,25807122464.900085,1368575929.4656065,142824394569.18243,64303072292.61249,1231.9861264542096,18063745627.285595,1495355079.56408,24445934237.121914,53240402540.021774,277959.6419260381,2.2782420150649764e-09,51580990257.149765,67602273619.95845,17889417167.172306,189394996.46494728,60667568.69605559,53289111.147304565,1435796784.0388188,287509625.03229654,68405076074.7517,780778621.3934453,35753251.77909411,15460099127227.412,1659056496.9967287,1390825274741.17,31294856278514.742,10857594724.088593,4158631548.5194707,71188.69647747223,26023961.58907531,308595276.37288594,15676534.53945346,247609508.64434266,2494092046.175723,40488984.8705637,337581705.2868113,83759082.77089244,112590673411.61285,246846124170.32535,24759041913.400955,419631.2440490873,64012236906.77235,154143352830.48294,16112459501.76638,31879560998486.2,2551039997.67731,53387375.382731766,528174.2932788116,927118963.8753558,1068408.7225585196,782757544.5047646,11064536958.963427,676333040625.4438,1682305828.9200735,297603719.88901776,140079049.91479895,40599181.91566524,73
73,8763692131854.132,938333882010.158,8544973597769.671,5115096493393.158,7759718390232.157,4395659311105.841,2609454636412.1006,13083501720114.016,284802892517.5842,2.7517211969175865,356240297644.8915,442805666.51569164,2973571309443.7026,1924369087907.6133,23193168639.39777,8945456660.303509,377245333101.6228,26039057974.953125,1371522120.905236,142871966156.57495,64296226643.23216,1231.3720279230688,18057263184.86449,1495804965.0097773,24518601297.069695,53067766083.77144,277633.9839835773,2.2693328370637118e-09,51601610388.75441,67627479329.575935,17899315159.123055,189470293.9656415,60684080.2512282,53071017.00798564,1436433161.0803185,286313210.9947058,68154066024.89929,781045545.8951542,35614474.374813735,15456437284631.523,1659788274.977053,1390593540504.8774,31458181956344.77,10863459318.854618,4160266412.443199,70912.13186676204,26002029.239662036,308103875.9729457,15625777.007604212,247644133.1452,2493691588.985964,40494709.060031824,337078669.7261303,83795518.66036335,112505511361.64203,246898793465.83542,24801413590.79248,420655.6824244679,63880583000.676605,154215854588.0679,16108582285.51418,31935050671485.516,2547522853.777711,53304115.68559921,527073.2187099005,924966213.9635186,1066190.9947995231,780676625.2010373,11094223562.26155,679280442684.8112,1690058575.8541002,296835314.21333647,139502981.80960375,40586023.63930083,74
74,8803944321814.723,942801620404.3525,8571134715030.903,5128650786031.155,7787809075981.992,4409006162599.447,2622606467218.074,13123977277601.09,284884182064.0651,2.7564781847800046,356031443844.36053,442819111.1038571,2978780714941.8467,1924792569163.3794,23245950403.242195,8965651207.110294,376343337229.8253,26271667957.329205,1374480345.1445503,142919718233.6379,64297787360.586365,1230.9111961396516,18059171812.071793,1496222850.7624316,24590738978.3468,52891021756.27113,277283.9178873295,2.2603727337268073e-09,51617545244.20023,67651798938.37253,17906640724.926666,189520791.566527,60693784.72353002,52849669.233600914,1436887736.1574388,285115088.8373109,67905048028.28587,781200438.3318166,35476035.79456043,15452979937346.229,1660229322.8292968,1390379234468.19,31621538439586.105,10865331387.529284,4161661273.7526655,70632.28626940097,25979960.286867093,307632939.69422793,15575559.385207802,247671246.74714273,2493241715.706863,40499783.343715355,336578771.61048263,83826820.77798891,112416754995.29584,246932002354.81952,24842144605.839603,421677.2036766698,63751403413.04263,154287508855.5622,16109546800.660416,31990257802192.805,2543979621.081213,53229011.863051705,525980.4946049158,922814072.4419597,1063987.3079783441,778614693.0781204,11123885576.696281,682227047180.248,1697793255.7490816,296069182.92715454,138930288.55703765,40572591.2960929,75
75,8844194516870.328,947271894013.7498,8597178678598.779,5142131944867.018,7815788215914.345,4422280071715.035,2635763089631.6807,13164467382095.96,284967466515.528,2.761212256206222,355834852017.2315,442818281.88004494,2983953223451.804,1925202050787.5747,23298636244.842896,8985756526.61607,375433700267.42377,26505118461.828667,1377421719.2372813,142967781757.53564,64305534688.86235,1230.5471494031362,18063535616.780544,1496672358.4918928,24662428450.480537,52712778965.40097,276927.0860244699,2.2514165278397232e-09,51629484400.44188,67675831104.23639,17913062801.646263,189562992.13897103,60701288.81854141,52628355.545570664,1437291211.586006,283920785.7043998,67658535678.51314,781316327.0351517,35338371.953542285,15449703248254.672,1660604789.1630712,1390182851471.2366,31784922891181.79,10866359723.231308,4162948333.101849,70352.53879946191,25958247.919464216,307169063.46793735,15525837.785871916,247701162.65527612,2492824856.939742,40505401.57972829,336083956.2119664,83858913.85100588,112330310467.9805,246960888509.4618,24883454232.804626,422696.2489580759,63625032190.232025,154360541786.68192,16112905975.167902,32045198982585.082,2540417491.502256,53156832.70745985,524890.7501923245,920664931.7959611,1061797.9587320401,776569289.5009954,11153547574.27837,685174577064.5977,1705513048.0642152,295305709.77197367,138361600.21899787,40558527.2866158,76
76,8884442384798.363,951744641801.7219,8623106165552.227,5155540611394.728,7843656148932.963,4435481518417.765,2648924165920.26,13204970992096.365,285053078094.5645,2.765924087630334,355650262272.7592,442813185.8502587,2989090521106.8643,1925599541160.7764,23351156856.280018,9005773736.41066,374518880848.5081,26739390914.904274,1380342860.1924343,143016407661.71213,64317967292.48828,1230.2518460490683,18068790181.735336,1497149026.1594257,24733738322.2492,52534501743.03677,276569.5226767966,2.2425058602311003e-09,51638067135.88832,67700146542.90724,17919290789.848568,189602962.9564669,60708102.31598544,52408463.37132201,1437687567.673963,282735403.9198344,67414605111.87326,781423511.5983441,35201838.149022244,15446600662746.727,1660970931.982191,1390004565369.961,31948332187067.344,10867312620.389984,4164204400.5293326,70074.24742190569,25936921.551654562,306709294.35966706,15476596.023588095,247734565.34027225,2492442209.4227133,40511618.628699444,335594158.1200651,83892106.89406455,112246666187.43488,246990000391.09708,24925592598.32189,423712.8078987801,63500936186.43686,154436025730.65796,16117310334.795874,32099882057019.215,2536846086.2692738,53085950.30767852,523804.2006568901,918521551.8221846,1059621.1916345884,774538806.4478003,11183197909.183626,688122478661.9993,1713218121.631198,294545378.74189794,137797072.8415203,40543841.939947665,77
77,8924687660770.242,956219837164.2173,8648917889140.13,5168877429488.307,7871413310812.309,4448611015387.543,2662089544686.712,13245487650812.674,285141281629.75726,2.77061423644289,355477418110.10986,442806891.4492568,2994194695018.7134,1925986017645.029,23403484506.928303,9025704153.118713,373601143996.2313,26974491874.844734,1383244280.2068443,143065812281.31305,64334008336.40352,1230.0062049159333,18074498130.22597,1497650352.6916614,24804715089.91348,52356919543.596,276213.0729517658,2.2336563090505524e-09,51643849789.464195,67725062071.277725,17925604526.694237,189643128.1459884,60714833.48628819,52190522.12663442,1438094041.6317635,281561015.5621779,67173139323.51968,781533721.9257114,35066571.45809375,15443670552526.865,1661347067.498024,1389844470235.455,32111763295286.043,10868362456.839348,4165464664.1035686,69797.87540866905,25915964.797301866,306252610.1084746,15427817.937704073,247771374.99280939,2492092612.345521,40518403.54290525,335109162.71245396,83926334.95745176,112165675361.35852,247020612067.23798,24968426647.180965,424726.95738204545,63378782467.738464,154514439920.11835,16122235763.224966,32154313494296.664,2533269780.372226,53015779.6525673,522721.0124563758,916384970.0672535,1057454.8819620144,772521912.7041799,11212835964.78799,691070832449.2465,1720908996.2604275,293788266.9365924,137236614.6189137,40528568.51622775,78
78,8964930140718.834,960697465011.3075,8674614560075.057,5182143026716.34,7899060168702.766,4461669076076.357,2675259150257.487,13286017138515.785,285232281188.2341,2.775283233421074,355316064314.8715,442800318.90871215,2999267632375.9014,1926361960332.7163,23455608470.21836,9045549029.009285,372682337914.387,27210437156.82872,1386126762.8943155,143116171712.1756,64352879079.19517,1229.796518673626,18080529438.014744,1498174836.7301733,24875389303.85922,52180369118.64895,275858.3614157395,2.2248722646153276e-09,51647313290.21788,67750738342.17297,17932110265.735085,189684417.64025512,60721718.12838752,51974704.190503225,1438517061.680532,280398234.84335136,66934003683.56912,781651401.3452101,34932605.26715077,15440912664915.848,1661740324.3850293,1389702620476.3357,32275213683699.836,10869543806.24394,4166744979.688638,69523.55101852134,25895361.624892198,305798501.8481499,15379489.46540064,247811486.80093893,2491774895.02865,40525731.08503196,334628796.7599173,83961542.95422599,112087165805.71072,247053103612.2042,25011808081.342163,425738.7977426257,63258383284.1568,154595967320.4122,16127498671.490057,32208499454343.324,2529690702.6186695,52946083.21743312,521641.1991094619,914255535.2859414,1055297.5381518414,770517639.0116401,11242464074.18424,694019885282.638,1728586300.8342295,293034364.4197444,136680102.65691864,40512733.089748725,79
79,9005169667975.125,965177515706.1538,8700196882141.145,5195338014727.448,7926597204485.99,4474656208793.204,2688432936914.3955,13326559329000.209,285326233439.01245,2.779931590523204,355165948469.6144,442793734.6179936,3004310978051.3076,1926727622370.1733,23507524979.551407,9065309580.051676,371763915583.0124,27447240748.321175,1388990947.0827537,143167627667.56863,64374015426.418655,1229.612895313559,18086840364.53132,1498721461.3063576,24945782050.046272,52004996984.99129,275505.6541498018,2.2161543598122325e-09,51648872845.60651,67777250056.2215,17938845319.896393,189727166.43004707,60728843.42240458,51761045.88451767,1438958782.949346,279247129.7758948,66697091679.50299,781778114.268996,34799934.80471541,15438327133460.754,1662153108.3576093,1389579038982.7078,32438681304651.246,10870860567.385445,4168052801.8599043,69251.29082202552,25875098.18641901,305346660.7796061,15331598.75786876,247854807.23393604,2491488003.5664268,40533581.10930626,334152917.8235394,83997689.77221164,112010998652.14926,247087601787.10333,25055632741.56982,426748.42104099866,63139627058.79922,154680637537.29797,16133035056.853462,32262445878682.832,2526110190.5007157,52876751.078043595,520564.74425059,912133392.4204683,1053148.2662343157,768525306.0162594,11272084106.874357,696969846397.437,1736250586.128399,292283671.85587406,136127434.94949526,40496356.37537381,80
80,9045406123401.441,969659983172.3518,8725665555056.969,5208462992659.35,7954024911384.852,4487572916885.68,2701610870618.0327,13367114132296.717,285423257519.77026,2.784559794769935,355026822013.9778,442787210.47947085,3009326159993.9854,1927083155830.6523,23559233137.32057,9084986995.223303,370847005392.65955,27684913275.124817,1391837304.7644901,143220293427.404,64397007995.61153,1229.4482099934526,18093412418.359283,1499289445.2052183,25015908634.987244,51830862887.59238,275155.09399325214,2.2075020353199884e-09,51648886789.44008,67804626058.441246,17945819989.144077,189771475.6105704,60736237.93177344,51549532.93576257,1439419696.1473212,278107570.7806965,66462324370.481026,781914298.4702857,34668541.916009605,15435914181292.367,1662585990.9890904,1389473720869.594,32602164482364.766,10872310263.919365,4169391936.353469,68981.07627665094,25855162.39308988,304896879.1292307,15284135.506678611,247901253.08969498,2491230981.7828894,40541936.70872404,333681402.3086388,84034741.99138139,111937062392.71484,247124151306.20413,25099833965.830612,427755.9064008793,63022440690.94974,154768398105.01135,16138820157.190823,32316158419421.758,2522529244.3704095,52807724.96924242,519491.6391201309,910018636.2576358,1051006.5488681523,766544424.7907416,11301697046.676834,699920862305.9905,1743902311.4257145,291536207.8653052,135578531.6160754,40479455.98632525,81
81,9085639418224.68,974144864056.6775,8751021277013.656,5221518549826.705,7981343792903.227,4500419699609.002,2714792921781.8047,13407681472043.979,285523442203.601,2.7891683027612,354898440817.3263,442780762.3625433,3014314419336.4434,1927428669757.4995,23610733252.776573,9104582436.591263,369932479590.47974,27923462651.73073,1394666191.0908997,143274258772.31848,64421558712.139694,1229.2973398790173,18100235019.493843,1499878133.438502,25085780764.577293,51657988403.0441,274806.7713272958,2.1989143978980583e-09,51647664270.305984,67832871218.012344,17953034217.65457,189817356.00247696,60743907.44278401,51340133.21232633,1439899661.5040045,276979362.2689983,66229641432.77652,782059959.8511345,34538404.31458326,15433674021182.875,1663038848.5597856,1389386637195.571,32765661816805.008,10873889362.510712,4170764524.538754,68712.87919972022,25835543.46474479,304449008.3456732,15237090.43964956,247950748.1720925,2491002950.206568,40550783.05221638,333214138.8748686,84072670.49603759,111865264102.89902,247162765465.08383,25144368861.6473,428761.32180768636,62906770785.69859,154859152753.26672,16144841811.398338,32369642375624.04,2518948680.8322,52738969.90940474,518421.8868585426,907911351.6240469,1048872.0789520787,764574626.6512089,11331303238.309132,702873031804.5557,1751541862.429976,290792000.088312,135033328.10732594,40462047.62591849,82
82,9125869488555.719,978632157202.6409,8776264745935.149,5234505267418.297,8008554361839.525,4513197052722.58,2727979062448.7217,13448261276655.68,285626851379.6304,2.793757539100603,354780565478.05054,442774390.91431856,3019276837262.3633,1927764256922.463,23662026164.189735,9124097036.85173,369021010873.463,28162894879.39306,1397477887.4684923,143329594001.32294,64447449488.85383,1229.1566046303606,18107300380.837154,1500486947.9730537,25155407818.463943,51486378652.34497,274460.74908432434,2.1903904979516333e-09,51645471881.475555,67861978191.08852,17960484161.718002,189864784.9122448,60751849.14999032,51132809.14139971,1440398315.1598978,275862291.6923416,65998994068.586876,782214946.0921767,34409498.975120395,15431606818327.295,1663511309.0552645,1389317738770.607,32929172117327.75,10875594358.635721,4172171874.0551925,68446.66993187106,25816231.616967723,304002937.82219625,15190455.017299192,248003221.47374368,2490803092.952959,40560106.74943322,332751025.03180933,84111448.96602327,111795523763.14473,247203443527.20502,25189208451.49177,429764.72655445524,62792574634.24259,154952783336.53333,16151092020.062237,32422902675019.69,2515369194.823242,52670462.66613668,517355.49925137655,905811620.0893786,1046744.6636009193,762615620.6282766,11360902649.933153,705826422324.7999,1759169568.9463725,290051077.65025336,134491769.70957515,40444145.677680805,83
