,H2SO4,HCOOH,CCO_OH,RCO_OH,CCO_OOH,RCO_OOH,XN,XC,SO2,O1D,ALK1,BACL,PAN,PAN2,PBZN,MA_PAN,H2O2,N2O5,HONO,ALK2,ALK3,TBU_O,ALK5,ARO2,HNO4,COOH,HOCOO,BZNO2_O,MEOH,ALK4,ARO1,DCB2,DCB3,CRES,DCB1,NPHE,ROOH,BALD,PHEN,CO,MGLY,ACET,HNO3,ETHENE,GLY,BZ_O,ISOPRENE,R2O2,TERP,METHACRO,OLE1,ISOPROD,OLE2,MVK,CCHO,HCHO,RNO3,O3P,RCHO,MEK,PROD2,O3,HO2,RO2_N,MA_RCO3,C_O2,BZCO_O2,RO2_R,NO,NO2,NO3,CCO_O2,RCO_O2,OH,Hours_from_origin
10,2313203534549.9053,148559909749.92938,2667920789579.2046,2163596969450.5562,959331699320.3953,866710321289.716,351526533791.2534,1090933683042.6608,442858509184.48596,0.2602643322873836,307281867558.37494,277428296.7755789,559401962340.8041,380196660774.4182,5214942719.713772,3027721171.6090894,258392669722.10602,5941918007.984016,316991762.3631447,188042972767.1094,185425321397.95288,1148.3473072211934,33027841600.930782,2994132625.288258,5268277131.065713,113358405361.6565,180743.7446358065,1.4942967460417045e-09,79179589895.50726,88150628900.99847,8235954123.466214,71748965.25085692,22050672.21807366,50255591.88622075,1085247218.3487146,239768593.92424306,197003559995.87985,469604273.62268686,28890655.16620015,9198162261524.594,1095314537.1017845,1075714357144.0807,6029874405183.853,13640571481.951056,2192408163.7272887,46635.10865683063,23407485.937770817,115907149.19064133,20087545.29728615,259425566.16422763,1494342688.071789,23068161.83610598,244409608.56335887,65142500.451913066,165545049023.72256,133062865245.68016,16257311538.036692,49820.139116434715,130072157683.46667,215459493996.09515,24067027250.764698,3020492998293.326,169509169.8850193,23827570.936562195,298536.5312633849,305585841.7241862,354138.4609693523,376993361.23158467,1876418213.1112719,129237403110.38672,340493388.514483,122276738.71619624,103669097.3943513,9016448.84971838,11
11,2332301648476.451,149867216225.39603,2695223778280.9824,2184555259758.4097,973746524502.758,878532913290.0593,354375664230.5378,1099623252610.166,441636198393.24365,0.261268872869097,307617533424.3591,277422425.03937274,560909031379.3375,380866379369.6802,5232263871.730646,3037198742.5712986,259593536705.96512,6017514925.061783,318177850.7030981,187568535926.9332,184871897435.8825,1148.0813459537374,32934836807.511,2984866420.1416864,5289511312.260463,113340875779.94896,181239.65751765785,1.4903699331752364e-09,78949834114.7324,87888316591.60735,8206517045.290194,71625877.90102838,22032837.013698585,50033797.12085314,1081481494.4724555,238758039.3681576,196667051577.91986,468334516.0041257,28769924.39984993,9263128154510.99,1092829857.7610278,1079472259128.0437,6079636924504.078,13606838535.417969,2188749277.537084,46513.11677722433,23348314.02868837,115877931.33923441,20023757.35623154,258681340.26726794,1490592082.685744,23024730.022066247,243908040.16720718,65002819.103141986,165192826850.39633,133052631260.63547,16210316588.839745,50077.94728554367,129823846554.61394,214782926070.218,23988086908.013,3032151175808.2534,170822020.53107136,23781477.885686036,298116.24674107146,306187205.45499676,353829.8387731037,376869251.4307741,1884664518.0714598,130109307671.63347,342961235.7384002,122497728.89598826,103785126.6976503,9017468.389031993,12
12,2351403917672.8433,151174220871.75894,2722548698950.007,2205516165542.6255,988234334514.4166,890399710312.0038,357225997584.1874,1108315658071.2131,440419221668.783,0.26227210537167206,307939533267.3287,277416653.52649903,562410655802.3738,381535675541.4886,5249572633.0572815,3046671069.58064,260783116755.54535,6093643389.949696,319355153.9575702,187094816819.96335,184324426241.62476,1147.8213381101716,32842650689.27624,2975681832.631555,5310644789.839835,113322373081.23326,181730.26286848806,1.4864733949197174e-09,78720912444.1305,87628332612.11487,8177305474.141418,71503092.22042336,22015024.227241244,49814079.92572047,1077745691.2213166,237756659.24302575,196332515602.77313,467071538.8333026,28650342.64409568,9327371562973.7,1090355554.4325514,1083153222612.6929,6129405066789.06,13573326447.63716,2185087840.645632,46392.05692266066,23289632.35856054,115849630.52836728,19960534.130534653,257942047.25182095,1486876916.1414955,22981645.501624126,243409806.78727016,64864137.504049055,164843287085.4341,133040823256.53658,16163836966.010342,50335.876421688656,129577212918.80911,214113446238.39337,23909926643.154503,3043794172436.4873,172164771.09121105,23736003.22681376,297698.05893446424,306786152.24761766,353523.4469016594,376749576.6598661,1892912988.5307927,130983107212.50192,345429607.78387254,122717181.51312284,103899952.96671946,9018186.82265517,13
13,2370510197409.504,152480912870.87653,2749895327247.094,2226479541188.233,1002794584910.8339,902310263449.0336,360077527911.97217,1117010889482.33,439207561874.52734,0.2632739002491715,308248081413.6458,277410978.44456923,563906688352.1572,382204485904.2106,5266867587.530128,3056137787.6052895,261961358887.9476,6170301544.358777,320523604.26351213,186621894972.02304,183782737599.83923,1147.5670790787183,32751261444.54084,2966576423.5916615,5331677388.131806,113302875789.48964,182215.54854805348,1.4826064582146813e-09,78492820703.32831,87370597945.51738,8148313552.031273,71380595.76778424,21997232.801404826,49596394.80862993,1074038769.9747806,236764255.92986852,195999860833.8741,465815057.2896827,28531883.763296496,9390894290164.764,1087891124.1089704,1086758127959.0294,6179179029348.094,13540027192.999369,2181423967.4701085,46271.90854068848,23231431.422135547,115822215.48169138,19897863.91036051,257207525.05566877,1483196204.3680124,22938898.016731564,242914841.93315718,64726428.57260717,164496332463.53378,133027420018.7727,16117856639.17848,50593.90507580848,129332187324.15942,213450900294.5085,23832524613.820312,3055420484732.27,173536222.3487455,23691134.792340968,297281.9676281358,307382688.53388774,353219.29457102745,376634197.74943423,1901163518.144955,131858767238.02234,347898330.1165829,122935107.54076342,104013577.51222485,9018604.230038868,14
14,2389620344365.491,153787281422.05283,2777263438030.834,2247445239996.8003,1017426731737.306,914264124915.6124,362930249313.77527,1125708937017.8784,438001201092.9383,0.26427413357935053,308543388546.1205,277405396.22872466,565396992084.472,382872749400.63983,5284147347.715568,3065598531.0343833,263128215859.10623,6247487516.33634,321683138.2070241,186149846519.16672,183246666218.64096,1147.318371703158,32660647952.62402,2957547831.845869,5352608984.314075,113282362973.16504,182695.50265231574,1.4787684794411676e-09,78265553580.51721,87115036570.24086,8119535815.732405,71258377.36201267,21979461.84152359,49380698.09061251,1070359736.3309597,235780639.87094513,195668998551.9137,464564800.84045726,28414522.5525356,9453698215033.324,1085436090.3904698,1090287842546.4878,6228958978351.875,13506933139.706993,2177757799.352338,46152.65195225103,23173701.9136347,115795655.46244693,19835735.307038236,256477620.26159576,1479548992.639669,22896477.678937074,242423081.7066273,64589666.098569885,164151868130.27808,133012400949.51492,16072360139.890219,50852.01263464502,129088702275.69017,212795134978.10364,23755859621.007946,3067028674520.768,174935192.34643367,23646860.724679563,296867.9718895009,307976815.5833732,352917.39026132354,376522976.46677864,1909415993.8051715,132736253813.35262,350367232.838814,123151515.81052195,104126000.56892066,9018720.903679404,15
15,2408734216811.208,155093315754.23172,2804652805134.5576,2268413114083.076,1032130231449.6969,926260848002.9435,365784155932.2924,1134409790981.222,436800120721.6294,0.26527268725084374,308825661806.27246,277399903.4328995,566881439855.0142,383540407099.91223,5301410555.906032,3075052934.383388,264283644095.9121,6325199454.610706,322833697.613171,185678744266.13165,182716051628.34814,1147.0750252341986,32570789757.69596,2948593774.3835945,5373439524.8093605,113260814304.20432,183170.11345236617,1.4749588406944217e-09,78039104777.71432,86861575368.11021,8090967175.539441,71136426.9354772,21961710.58496453,49166947.86324615,1066707638.3703144,234805629.26081592,195339842569.3815,463320512.6245101,28298234.815328956,9515785289398.62,1082990000.9806943,1093743221090.8186,6278745050817.335,13474037033.805729,2174089502.3801084,46034.26827566631,23116434.752730288,115769920.67141047,19774137.28133279,255752187.8136381,1475934356.9996345,22854374.96602875,241934464.90526092,64453824.68267173,163809801681.81686,132995746103.29185,16027332543.670547,51110.17941211472,128846692193.69136,212145998206.58722,23679911095.717506,3078617371061.813,176360518.15712163,23603169.513538525,296456.0706779086,308568531.7355087,352617.7383885299,376415776.89618826,1917670306.9109528,133615534150.12381,352836151.4087728,123366414.05074117,104237221.95075038,9018537.336508326,16
16,2427851674748.6484,156399005136.948,2832063201082.639,2289383014234.575,1046904540828.0569,938299987032.0282,368639241952.6146,1143113441807.1187,435604301578.2865,0.26626944895005217,309095104897.6212,277394496.82062036,568359913986.2485,384207402222.7247,5318655884.520107,3084500633.052566,265427603684.5634,6403435518.708409,323975228.5155037,185208657755.37265,182190738084.45117,1146.8368559985126,32481667045.184227,2939712041.7790213,5394169006.551607,113238210059.18744,183639.36968361345,1.4711769474497448e-09,77813467144.95839,86610144031.90053,8062602893.455196,71014735.5541317,21943978.410949815,48955103.856542304,1063081565.1433789,233839049.52741918,195012309189.38565,462081948.95723146,28182997.234027985,9577157535323.275,1080552427.8849037,1097125105951.7698,6328537356547.752,13441331984.00184,2170419264.227961,45916.73933180843,23059621.090692718,115744981.75028524,19713059.11155834,255031090.48131815,1472351400.949904,22812580.72812947,241448932.74571908,64318879.7668009,163470043149.92825,132977436252.34308,15982759455.693863,51368.38659466562,128606093395.1152,211503339284.82123,23604659081.22275,3090185270899.1304,177811057.312931,23560049.94488022,296046.2616728375,309157830.36727434,352320.34183330816,376312464.1606793,1925926341.7024424,134496576131.44377,355304926.1908771,123579807.89509715,104347240.4859555,9018054.214372523,17
17,2446972580053.344,157704338891.88794,2859494396906.493,2310354789830.0635,1061749116924.5225,950381097326.1284,371495501603.9173,1151819880071.37,434413723966.6968,0.26726431101778947,309351918180.70734,277389173.27171487,569832305836.6688,384873680048.2401,5335882036.706327,3093941263.855277,266560058287.34634,6482193867.613993,325107681.98924,184739653326.1529,181670574449.4909,1146.603686386898,32393260622.396507,2930900497.488505,5414797486.631198,113214531149.63727,184103.26042662887,1.4674222312410676e-09,77588632800.58754,86360674966.00227,8034438563.856811,70893295.28167519,21926264.823756654,48745127.377276346,1059480644.8840953,232880732.99825177,194686317184.07733,460848878.6678018,28068787.358209193,9637817042551.014,1078122965.9484828,1100434327448.4578,6378335979968.112,13408811445.25285,2166747293.0927005,45800.047735729655,23003252.268182125,115720810.32315525,19652490.382189292,254314198.61982507,1468799257.0002525,22771086.140462365,240966428.73896518,64184807.569540836,163132504954.9578,132957452895.12083,15938626994.900043,51626.61611489143,128366844089.11967,210867009089.66302,23530084216.376408,3101731124600.3745,179285688.667623,23517491.125989188,295638.5428347062,309744702.7864445,352025.2015806925,376212905.98989075,1934183987.962687,135379348582.25737,357773402.01214117,123791702.20489033,104456054.74297392,9017272.40561243,18
18,2466096796598.1284,159009306403.43777,2886946161949.0845,2331328288748.875,1076663417014.588,962503735182.7418,374352929159.50964,1160529096487.0073,433228367739.6266,0.2682571710170839,309596298763.63385,277383929.8118118,571298515311.12,385539187810.5221,5353087746.447458,3103374465.494969,267680975084.67926,6561472667.906109,326231013.03693146,184271794179.70395,181155414092.4412,1146.3753450133456,32305551897.11767,2922157075.005483,5435325067.486839,113189759121.01457,184561.77528734214,1.4636941421920433e-09,77364593241.79268,86113103194.62862,8006470093.723391,70772099.17287417,21908569.44244626,48536981.17328745,1055904043.5701045,231930518.28637615,194361787726.34985,459621082.52394444,27955583.538781304,9697765966050.934,1075701231.6111999,1103671704152.8872,6428140981787.688,13376469202.260096,2163073814.401856,45684.176666428604,22947319.83721097,115697378.59859495,19592420.972355273,253601389.65560168,1465277084.3897963,22729882.727792125,240486898.56716648,64051585.0617903,162797101873.60025,132935778282.43312,15894921781.99398,51884.85068787551,128128884324.54341,210236860237.16275,23456167720.868866,3113253743333.617,180783313.66856545,23475482.451818738,295232.9114881709,310329136.5484052,351732.31587209465,376116971.545163,1942443131.3732789,136263820995.63708,360241428.27357006,124002100.2244345,104563662.55669254,9016192.951965109,19
19,2485224190354.2812,160313897128.7895,2914418263769.635,2352303357355.7427,1091646898564.7582,974667457870.9733,377211518937.8885,1169241081914.7278,432048212359.39636,0.2692479315946943,309828440592.49567,277378763.5533025,572758450647.658,386203874685.09125,5370271779.228313,3112799879.33206,268790324715.5926,6641270101.75119,327345181.2430747,183805140445.25104,180645114788.82895,1146.1516661996122,32218522861.910156,2913479777.065325,5455751909.646187,113163876209.05974,185014.9042816668,1.4599921552592442e-09,77141339451.49515,85867366279.55833,7978693685.555444,70651141.1578366,21890891.99432107,48330629.50425883,1052350963.5288497,230988250.62753618,194038644462.6919,458398352.84729135,27843364.99453913,9757006523727.83,1073286862.3601103,1106838043188.1528,6477952400722.398,13344299357.268213,2159399069.517602,45569.11007642053,22891815.56294734,115674659.58213405,19532841.087825894,252892547.8969933,1461784069.9432104,22688962.32972703,240010290.09574997,63919189.9667572,162463751088.8373,132912395476.8004,15851630915.41735,52143.07382912048,127892155969.81845,209612747223.2098,23382891382.93093,3124751997265.0317,182302857.09502953,23434013.6174473,294829.364026511,310911117.59444916,351441.68101955863,376024532.9305481,1950703659.7729473,137149963764.81465,362708859.29903394,124211004.68558785,104670061.77840544,9014817.063829795,20
